queue_lag_1h,queue_lag_2h,queue_lag_3h,queue_lag_6h,queue_lag_12h,queue_lag_24h,queue_roll_mean_3h,queue_roll_std_3h,queue_roll_mean_6h,queue_roll_std_6h,queue_roll_mean_12h,queue_roll_std_12h,arrival_lag_1h,arrival_lag_3h,arrival_lag_6h,hour_sin,hour_cos,dow_sin,dow_cos
0.13163467,0.0042385305,0.0006967118,-0.12737106,-0.0014574609,0.017761948,0.08089182,0.022075277,0.27056846,0.003984849,-0.5716636,0.0036867717,0.007173261,0.0023230445,0.013173179,0.2080896,0.024473034,0.12450282,0.001238757
0.018344264,0.0036198578,0.0006967118,-0.12760593,-0.0019124495,0.01588602,0.0809269,0.023645908,0.27166697,0.004125743,-0.5238148,0.004551987,0.0059942016,0.00085843506,-0.03810814,0.15412049,0.022943482,0.1250864,-0.012625081
-0.0024197635,0.0024181022,0.0006967118,-0.0941142,0.012137117,0.015340151,0.02679383,-0.10442767,0.27355555,0.007956928,-0.5390065,-0.0034760998,-0.017859634,0.00081233465,0.011025376,0.14051268,0.036708605,0.11370816,0.0006000553
0.005002267,0.0069961385,0.0005428571,-0.09644085,0.010088782,0.03038878,-0.008580625,-0.062782906,0.12064169,-0.07167954,-0.41959667,-0.061700102,0.006588978,0.0008506819,0.003746678,-0.023943353,0.016375188,0.084091686,-0.0045340685
0.03385483,0.00517721,0.0013734383,-0.045742422,0.0015548979,0.04307786,-0.0087243365,-0.01396432,-0.98028845,-0.05166918,-0.4758951,-0.0417891,0.011373609,-0.004243677,-0.0006819221,-0.07713892,-0.027648017,0.029003415,0.043210685
0.033050667,0.00517721,0.001613307,-0.059299283,0.0056029437,-0.022951027,-0.007644751,-0.013365375,-1.0107367,-0.018338416,-0.52027625,-0.035319652,0.004447038,0.0016645811,0.008102508,-0.07972586,-0.027648017,0.03750155,0.0052203694
0.08195393,0.011895469,0.001233787,-0.15038471,0.00593397,-0.028528744,-0.0069444655,0.03106107,-1.0760946,0.018801346,-0.59983754,-0.044268254,0.0033461133,0.0013865175,-0.07223925,-0.06889729,-0.019316204,0.03834089,-0.09938166
0.12107873,0.005218259,0.00027647754,-0.15025811,0.005766905,-0.00105747,0.0772256,-0.028544437,-1.0306782,-0.041040238,-0.44097358,-0.046539333,0.0034003495,0.0013865175,-0.011131666,-0.07609392,-0.03851044,0.03227829,-0.0030425722
0.037556507,0.0056263017,0.00062329567,-0.10425095,0.027786128,0.0237274,0.048571125,0.02150432,0.27888748,-0.032828413,-0.3373093,-0.07608357,-0.016126271,0.0023230445,0.0025500455,-0.04353693,-0.013347865,0.15044262,-0.010507174
0.037630633,0.0048379404,0.00062329567,-0.11032135,-0.011663096,0.013150293,0.049623333,0.024130616,0.28612694,0.032763377,-0.4236327,-0.070987,0.006149162,0.0023230445,0.0025500455,-0.025080519,-0.007706805,0.09502464,-0.0059059984
-0.022855148,0.0022858006,0.00062329567,-0.10709586,-0.008610636,0.029855045,0.080820955,-0.003289903,0.299563,0.037318233,-0.36824065,-0.07325235,-0.013453247,0.0023230445,0.0029149135,-0.014816538,-0.005835854,0.07045566,-0.009073951
-0.0077974075,0.00328798,0.00062329567,-0.10667332,-0.010117255,0.022358652,0.049569897,0.024680717,0.27642477,0.018016169,-0.3764736,-0.07184937,0.0067517203,0.00067276374,0.0035886557,-0.00473374,-0.0004940275,0.071997344,-0.00019744242
-0.004626634,0.00226326,0.0007368549,0.015826888,-0.0020022006,0.0047705662,-0.0013849481,-0.033425145,0.23115626,-0.014072984,-0.5392518,-0.06924792,0.006462163,-0.0027863253,-0.0011007735,0.011336541,0.040604334,0.059233446,-0.007728078
0.024552006,0.004606011,0.001233787,-0.031996556,0.0071316976,-0.044010956,-0.0067650992,-0.08227956,-0.95248485,0.010615503,-0.5104596,-0.026385251,-0.00059468794,0.00027230487,-0.08548974,0.05672791,0.043087497,0.039241716,-0.023947578
0.018995725,0.010084378,0.0014892981,-0.05055915,0.0028805472,0.065571904,-0.00031216722,0.057619553,-0.83082557,-0.006871657,-0.57323545,-0.014413498,0.010977451,0.00074445526,-0.0006931075,0.057536826,0.04974679,0.040178906,0.12773395
0.04737231,0.004730665,0.001758776,-0.15451694,0.007046528,0.06011298,0.019116739,-0.029304635,-0.88145965,0.038512927,-0.5154975,-0.043549847,0.010923214,-0.0037380191,-0.021443829,0.03994574,0.038023952,0.034060236,0.12046924
0.029667513,0.0034370632,0.0038163767,-0.160983,0.0070682773,0.07519922,0.015779534,-0.029108657,-0.9585806,0.028506616,-0.5690281,-0.034518808,-0.02218102,0.004633308,-0.01583606,-0.035490476,-0.010919796,0.03614557,0.05335344
-0.25635856,0.0061813984,0.0018014673,-0.20388827,-0.008179384,0.107133105,0.008335251,-0.027626388,-1.0501014,0.031778194,-0.6337604,-0.032116283,-0.003286135,0.0013454321,0.00047454634,0.0025528222,0.011638319,0.028916035,0.015722465
-0.26036063,-0.00855289,0.003744718,-0.19941357,-0.0073120124,0.12047467,0.0015334571,0.010772356,-1.0771223,0.027458167,-0.64415145,-0.03510247,-0.026155893,-0.0038265816,0.007707542,-0.021360306,0.011638319,0.03658791,0.0007519527
