MMSI,arrival,berthed,wait_hours,VesselType
215240000,2021-10-16 03:54:49,2021-10-16 05:09:20,1.2419444444444445,71.0
215251000,2021-10-04 13:00:10,2021-10-10 04:00:04,134.99833333333333,70.0
215347000,2021-10-01 00:01:55,2021-10-08 12:13:04,180.18583333333333,71.0
215347000,2021-10-11 09:53:13,2021-10-11 10:07:43,0.24166666666666667,71.0
215657000,2021-11-10 16:17:45,2021-11-11 14:17:06,21.989166666666666,71.0
218834000,2021-10-30 11:12:46,2021-10-30 12:29:46,1.2833333333333334,71.0
219027000,2021-11-01 11:10:29,2021-11-01 12:06:58,0.9413888888888889,71.0
219027838,2021-10-21 18:00:06,2021-10-21 18:34:27,0.5725,89.0
219027838,2021-10-21 23:54:36,2021-10-21 23:57:00,0.04,89.0
219028418,2021-10-19 18:06:36,2021-10-19 19:03:31,0.9486111111111111,89.0
219028418,2021-10-19 19:25:01,2021-10-23 21:00:05,97.58444444444444,89.0
219031000,2021-10-12 20:21:05,2021-10-23 10:06:54,253.76361111111112,71.0
219031000,2021-11-05 02:00:01,2021-11-05 07:00:22,5.005833333333333,71.0
219056000,2021-10-25 06:01:16,2021-10-25 07:27:47,1.4419444444444445,71.0
219196000,2021-10-07 01:00:04,2021-10-07 01:26:24,0.4388888888888889,70.0
219196000,2021-10-07 05:50:35,2021-10-07 05:59:24,0.14694444444444443,70.0
219196000,2021-10-07 06:04:45,2021-10-07 06:05:24,0.010833333333333334,70.0
219196000,2021-10-07 06:23:24,2021-10-07 06:23:24,0.0,70.0
219196000,2021-10-07 06:26:44,2021-10-07 06:29:24,0.044444444444444446,70.0
219605000,2021-11-04 14:19:52,2021-11-04 16:06:31,1.7775,80.0
219605000,2021-11-04 17:22:04,2021-11-05 04:10:09,10.801388888888889,80.0
219605000,2021-11-05 05:59:05,2021-11-05 06:04:08,0.08416666666666667,80.0
219605000,2021-11-05 11:49:09,2021-11-05 14:01:13,2.201111111111111,80.0
219605000,2021-11-05 18:51:10,2021-11-05 18:52:12,0.017222222222222222,80.0
220415000,2021-10-22 23:22:44,2021-11-05 17:21:57,329.9869444444444,70.0
220415000,2021-11-05 19:40:16,2021-11-05 19:40:25,0.0025,70.0
220415000,2021-11-05 21:05:57,2021-11-05 21:07:26,0.024722222222222222,70.0
220415000,2021-11-05 21:21:26,2021-11-05 21:22:26,0.016666666666666666,70.0
220416000,2021-10-12 14:50:23,2021-10-18 15:23:24,144.55027777777778,70.0
229190000,2021-10-16 19:57:43,2021-10-31 12:57:10,352.99083333333334,70.0
229190000,2021-10-31 17:06:50,2021-10-31 17:08:09,0.021944444444444444,70.0
229190000,2021-10-31 17:34:50,2021-10-31 17:35:10,0.005555555555555556,70.0
229214000,2021-10-26 13:28:02,2021-10-26 14:30:03,1.033611111111111,70.0
229214000,2021-10-26 14:45:33,2021-10-26 15:04:43,0.3194444444444444,70.0
229214000,2021-10-28 03:01:09,2021-10-28 09:33:20,6.536388888888889,70.0
229214000,2021-10-30 04:48:21,2021-10-30 06:05:31,1.2861111111111112,70.0
229214000,2021-10-30 06:20:41,2021-10-30 06:41:03,0.33944444444444444,70.0
229394000,2021-10-02 00:44:41,2021-10-02 01:03:41,0.31666666666666665,79.0
229606000,2021-10-22 17:26:41,2021-10-28 12:32:54,139.10361111111112,80.0
229947000,2021-11-10 11:34:12,2021-11-10 13:00:00,1.43,70.0
229947000,2021-11-11 14:00:02,2021-11-11 15:40:03,1.6669444444444443,70.0
229947000,2021-11-11 16:06:23,2021-11-11 17:41:34,1.5863888888888888,70.0
229961000,2021-10-01 00:02:10,2021-10-03 23:07:04,71.08166666666666,70.0
229961000,2021-10-03 23:58:10,2021-10-03 23:58:54,0.012222222222222223,70.0
229961000,2021-10-10 03:19:26,2021-10-10 03:36:26,0.2833333333333333,70.0
232008553,2021-10-03 09:00:00,2021-10-03 10:00:00,1.0,70.0
232008553,2021-10-03 15:31:50,2021-10-03 15:34:21,0.041944444444444444,70.0
232008553,2021-10-04 01:00:05,2021-10-04 05:51:37,4.858888888888889,70.0
232017938,2021-10-20 10:14:05,2021-10-20 11:38:15,1.4027777777777777,70.0
232018919,2021-11-05 17:10:35,2021-11-05 19:00:04,1.8247222222222221,70.0
232018919,2021-11-05 21:55:35,2021-11-05 21:57:06,0.025277777777777777,70.0
232018919,2021-11-05 22:48:44,2021-11-05 22:51:06,0.03944444444444444,70.0
232018919,2021-11-05 22:55:04,2021-11-05 22:57:06,0.03388888888888889,70.0
232018919,2021-11-05 23:11:05,2021-11-05 23:12:06,0.016944444444444446,70.0
232018919,2021-11-05 23:16:54,2021-11-05 23:18:06,0.02,70.0
232024772,2021-10-01 10:02:28,2021-10-01 12:31:55,2.4908333333333332,70.0
232024772,2021-10-01 15:57:29,2021-10-01 15:59:57,0.04111111111111111,70.0
232024773,2021-10-23 17:43:43,2021-10-23 19:33:35,1.8311111111111111,74.0
235009240,2021-10-22 11:47:24,2021-10-22 13:02:24,1.25,70.0
235009240,2021-10-22 13:59:55,2021-10-29 12:52:03,166.86888888888888,70.0
235060304,2021-10-09 17:29:50,2021-10-09 18:59:52,1.5005555555555556,80.0
235060304,2021-10-09 19:19:01,2021-10-09 19:40:29,0.35777777777777775,80.0
235060304,2021-10-10 23:43:44,2021-10-11 00:01:04,0.28888888888888886,80.0
235060304,2021-10-11 00:42:55,2021-10-11 11:05:51,10.382222222222222,80.0
235076283,2021-10-03 08:58:06,2021-10-03 10:16:15,1.3025,80.0
235076283,2021-10-11 22:27:44,2021-10-11 23:32:45,1.083611111111111,80.0
235076283,2021-10-28 11:16:17,2021-10-28 12:57:28,1.686388888888889,80.0
235098383,2021-10-28 06:46:52,2021-10-28 08:21:53,1.583611111111111,70.0
235098383,2021-11-04 11:00:00,2021-11-04 12:26:00,1.4333333333333333,70.0
235102679,2021-10-01 12:58:27,2021-10-07 02:22:49,133.4061111111111,70.0
240840000,2021-11-07 07:52:27,2021-11-07 09:12:47,1.3388888888888888,80.0
240840000,2021-11-07 09:34:28,2021-11-08 16:06:08,30.52777777777778,80.0
240955000,2021-10-30 01:00:04,2021-10-30 02:37:44,1.6277777777777778,80.0
240955000,2021-11-06 02:56:00,2021-11-06 05:14:20,2.3055555555555554,80.0
240955000,2021-11-09 06:45:01,2021-11-09 09:01:20,2.2719444444444443,80.0
241080000,2021-10-06 19:54:25,2021-10-06 20:49:56,0.9252777777777778,80.0
241530000,2021-10-14 18:17:51,2021-10-14 21:05:40,2.7969444444444442,80.0
241643000,2021-11-05 18:59:01,2021-11-05 19:49:31,0.8416666666666667,89.0
244115000,2021-11-06 09:26:49,2021-11-06 11:00:08,1.5552777777777778,70.0
245732000,2021-10-30 03:08:22,2021-10-30 04:30:12,1.363888888888889,70.0
245732000,2021-10-30 08:07:02,2021-10-30 08:09:06,0.034444444444444444,70.0
245732000,2021-10-30 16:12:11,2021-10-30 16:15:32,0.05583333333333333,70.0
247275900,2021-11-14 19:25:31,2021-11-14 21:05:11,1.6611111111111112,80.0
247301500,2021-10-23 01:55:07,2021-10-23 03:11:56,1.2802777777777778,80.0
247301500,2021-10-25 01:17:21,2021-10-26 12:52:55,35.592777777777776,80.0
248089000,2021-10-23 12:28:19,2021-10-23 14:03:38,1.5886111111111112,70.0
248262000,2021-11-12 23:23:32,2021-11-13 00:46:51,1.388611111111111,70.0
248262000,2021-11-13 01:08:12,2021-11-13 03:33:25,2.4202777777777778,70.0
248262000,2021-11-13 03:34:44,2021-11-13 14:14:46,10.667222222222222,70.0
248262000,2021-11-13 15:00:06,2021-11-13 19:11:26,4.188888888888889,70.0
248302000,2021-10-12 18:40:58,2021-10-16 02:08:05,79.45194444444445,70.0
249414000,2021-10-01 14:00:08,2021-10-13 15:58:38,289.975,70.0
249414000,2021-10-19 12:25:25,2021-10-19 12:41:56,0.2752777777777778,70.0
249758000,2021-10-19 10:48:50,2021-10-19 12:10:22,1.3588888888888888,70.0
249909000,2021-10-17 12:12:02,2021-10-17 13:40:21,1.4719444444444445,70.0
255729000,2021-10-12 14:56:24,2021-10-12 16:23:54,1.4583333333333333,70.0
255729000,2021-10-16 03:16:29,2021-11-10 21:32:55,618.2738888888889,70.0
255729000,2021-11-13 20:52:42,2021-11-13 21:13:45,0.35083333333333333,70.0
255806032,2021-10-30 17:03:36,2021-11-02 04:09:28,59.09777777777778,71.0
255806072,2021-10-01 00:00:22,2021-10-04 13:25:08,85.41277777777778,70.0
255806072,2021-10-04 14:12:31,2021-10-06 11:41:01,45.475,70.0
255806075,2021-10-10 17:53:26,2021-10-16 20:30:09,146.61194444444445,71.0
255806075,2021-10-17 19:09:11,2021-11-03 14:11:22,403.0363888888889,71.0
255806075,2021-11-03 14:30:36,2021-11-06 01:47:43,59.28527777777778,71.0
255806075,2021-11-06 02:09:00,2021-11-06 06:21:45,4.2125,71.0
255806335,2021-10-01 00:01:12,2021-10-11 12:55:01,252.89694444444444,74.0
255806338,2021-10-12 07:28:39,2021-10-12 09:03:30,1.5808333333333333,71.0
255806339,2021-10-23 13:06:25,2021-10-23 15:43:26,2.6169444444444445,74.0
255806437,2021-11-10 19:23:06,2021-11-10 21:04:56,1.6972222222222222,79.0
255806489,2021-10-09 21:52:51,2021-10-10 00:25:12,2.5391666666666666,70.0
255806502,2021-10-12 15:15:17,2021-10-14 12:38:19,45.38388888888889,71.0
256930000,2021-10-23 13:26:29,2021-10-23 14:49:29,1.3833333333333333,70.0
256930000,2021-11-03 01:28:31,2021-11-03 01:47:02,0.3086111111111111,70.0
256989000,2021-10-01 00:02:00,2021-10-07 08:07:19,152.0886111111111,70.0
257556000,2021-11-14 16:23:23,2021-11-14 17:55:48,1.5402777777777779,70.0
257556000,2021-11-14 17:56:23,2021-11-14 18:01:09,0.07944444444444444,70.0
257556000,2021-11-14 18:02:21,2021-11-14 18:06:58,0.07694444444444444,70.0
257556000,2021-11-14 18:08:24,2021-11-14 18:11:19,0.04861111111111111,70.0
258689000,2021-10-21 03:08:03,2021-10-21 04:23:04,1.2502777777777778,80.0
258689000,2021-10-21 10:04:22,2021-10-21 10:06:21,0.03305555555555555,80.0
258689000,2021-10-23 17:46:08,2021-10-23 18:04:39,0.3086111111111111,80.0
258689000,2021-10-23 18:41:38,2021-10-26 00:01:15,53.32694444444444,80.0
258731000,2021-11-12 13:21:52,2021-11-12 14:50:03,1.4697222222222222,70.0
258731000,2021-11-12 16:29:31,2021-11-12 23:43:49,7.238333333333333,70.0
303294000,2021-10-11 12:43:05,2021-10-11 14:02:26,1.3225,80.0
303294000,2021-10-17 17:00:22,2021-10-17 21:05:27,4.084722222222222,80.0
303340000,2021-10-26 10:50:22,2021-10-26 12:09:13,1.3141666666666667,71.0
303352000,2021-10-07 17:06:57,2021-10-07 17:24:36,0.2941666666666667,79.0
303656000,2021-11-11 06:18:37,2021-11-11 07:53:36,1.5830555555555557,80.0
305030000,2021-10-30 18:47:28,2021-10-30 20:03:29,1.2669444444444444,70.0
305030000,2021-10-31 05:00:06,2021-10-31 10:08:56,5.147222222222222,70.0
305030000,2021-10-31 10:09:45,2021-10-31 10:13:06,0.05583333333333333,70.0
305172000,2021-11-09 23:46:06,2021-11-10 00:55:38,1.1588888888888889,70.0
305200000,2021-10-14 12:40:43,2021-11-08 21:02:34,608.3641666666666,70.0
305200000,2021-11-14 12:54:58,2021-11-14 16:20:49,3.430833333333333,70.0
305293000,2021-11-03 11:01:07,2021-11-03 12:13:17,1.2027777777777777,70.0
308717000,2021-11-10 10:41:45,2021-11-10 12:11:34,1.4969444444444444,70.0
308717000,2021-11-11 09:43:11,2021-11-11 09:59:33,0.2727777777777778,70.0
308921000,2021-10-26 14:45:29,2021-10-26 16:05:49,1.3388888888888888,70.0
309046000,2021-10-19 15:26:09,2021-10-20 12:33:24,21.120833333333334,70.0
309046000,2021-10-31 12:06:57,2021-10-31 12:30:07,0.3861111111111111,70.0
311000111,2021-11-04 21:32:37,2021-11-04 23:06:47,1.5694444444444444,80.0
311000111,2021-11-04 23:26:18,2021-11-08 02:09:20,74.71722222222222,80.0
311000112,2021-10-02 22:13:53,2021-10-02 23:18:02,1.0691666666666666,80.0
311000112,2021-10-02 23:45:31,2021-10-05 21:18:58,69.5575,80.0
311000112,2021-10-18 17:46:22,2021-10-18 19:17:21,1.5163888888888888,80.0
311000112,2021-10-18 19:41:11,2021-10-19 05:02:25,9.35388888888889,80.0
311000112,2021-10-31 07:58:42,2021-10-31 09:44:42,1.7666666666666666,80.0
311000112,2021-10-31 10:05:52,2021-11-03 19:16:07,81.17083333333333,80.0
311000222,2021-10-08 14:10:37,2021-10-08 15:38:36,1.466388888888889,80.0
311000222,2021-11-09 17:16:22,2021-11-09 18:41:04,1.4116666666666666,80.0
311000436,2021-11-08 15:13:16,2021-11-08 16:56:07,1.7141666666666666,80.0
311000436,2021-11-09 19:00:05,2021-11-09 23:23:27,4.389444444444444,80.0
311000436,2021-11-09 23:24:16,2021-11-09 23:55:36,0.5222222222222223,80.0
311000436,2021-11-09 23:55:55,2021-11-10 06:57:37,7.028333333333333,80.0
311000436,2021-11-10 07:33:57,2021-11-10 07:34:05,0.0022222222222222222,80.0
311000436,2021-11-10 07:55:15,2021-11-10 07:55:56,0.01138888888888889,80.0
311000436,2021-11-10 19:34:16,2021-11-10 21:48:25,2.2358333333333333,80.0
311000436,2021-11-10 21:49:16,2021-11-10 22:07:27,0.3030555555555556,80.0
311000436,2021-11-10 22:08:07,2021-11-10 23:00:26,0.8719444444444444,80.0
311000436,2021-11-10 23:01:15,2021-11-10 23:27:35,0.4388888888888889,80.0
311000436,2021-11-10 23:27:37,2021-11-10 23:30:25,0.04666666666666667,80.0
311000436,2021-11-10 23:31:06,2021-11-11 04:42:53,5.1963888888888885,80.0
311000878,2021-11-14 08:14:41,2021-11-14 10:03:23,1.8116666666666668,70.0
311000878,2021-11-14 14:27:19,2021-11-14 14:29:06,0.029722222222222223,70.0
311000898,2021-10-28 20:40:14,2021-10-28 21:40:45,1.0086111111111111,70.0
311008600,2021-10-12 06:49:10,2021-10-12 08:03:50,1.2444444444444445,70.0
311008600,2021-10-12 08:17:21,2021-10-12 08:37:40,0.3386111111111111,70.0
311008600,2021-10-13 00:25:55,2021-10-13 00:43:29,0.2927777777777778,70.0
311056900,2021-10-12 12:04:41,2021-10-12 13:35:21,1.511111111111111,70.0
311056900,2021-11-09 13:04:54,2021-11-09 14:48:06,1.72,70.0
311056900,2021-11-11 03:02:21,2021-11-11 04:47:31,1.7527777777777778,70.0
311056900,2021-11-11 04:48:56,2021-11-11 05:07:22,0.30722222222222223,70.0
311056900,2021-11-11 05:10:00,2021-11-11 05:19:12,0.15333333333333332,70.0
311056900,2021-11-11 05:22:02,2021-11-11 17:52:39,12.510277777777778,70.0
311697000,2021-10-14 20:56:04,2021-10-14 22:01:13,1.0858333333333334,70.0
311707000,2021-11-13 18:00:03,2021-11-13 19:00:04,1.0002777777777778,80.0
311707000,2021-11-13 20:50:53,2021-11-13 20:52:13,0.022222222222222223,80.0
311707000,2021-11-13 21:01:14,2021-11-13 21:04:13,0.04972222222222222,80.0
311931000,2021-10-07 09:07:05,2021-10-07 10:32:56,1.4308333333333334,80.0
311931000,2021-10-08 13:06:33,2021-10-08 13:25:33,0.31666666666666665,80.0
311931000,2021-10-09 08:37:39,2021-10-09 08:55:48,0.3025,80.0
311931000,2021-10-12 16:37:26,2021-10-12 16:54:55,0.29138888888888886,80.0
319147800,2021-10-01 00:02:49,2021-10-26 22:12:17,622.1577777777778,80.0
319147800,2021-10-26 22:34:48,2021-10-27 10:35:51,12.0175,80.0
319219200,2021-10-02 10:05:55,2021-10-02 11:06:55,1.0166666666666666,79.0
319219200,2021-10-12 11:05:57,2021-10-12 11:26:26,0.3413888888888889,79.0
319366000,2021-10-08 21:55:20,2021-10-08 23:11:49,1.2747222222222223,70.0
319366000,2021-10-08 23:30:10,2021-10-14 12:38:41,133.14194444444445,70.0
338121000,2021-10-15 06:27:43,2021-10-15 07:49:22,1.3608333333333333,70.0
338227000,2021-10-14 19:00:00,2021-10-14 20:06:20,1.1055555555555556,80.0
338227000,2021-11-03 05:40:25,2021-11-03 06:59:24,1.3163888888888888,80.0
338302000,2021-10-10 00:03:20,2021-10-10 01:16:21,1.2169444444444444,80.0
338302000,2021-10-10 06:11:11,2021-10-10 06:29:42,0.3086111111111111,80.0
338302000,2021-10-11 00:22:14,2021-10-11 00:40:44,0.30833333333333335,80.0
338302000,2021-10-25 03:38:09,2021-10-25 04:55:00,1.2808333333333333,80.0
338302000,2021-10-26 21:27:01,2021-10-26 21:48:01,0.35,80.0
338302000,2021-11-07 13:32:07,2021-11-07 15:07:07,1.5833333333333333,80.0
338302000,2021-11-07 17:48:24,2021-11-07 17:49:34,0.019444444444444445,80.0
338302000,2021-11-09 04:25:52,2021-11-09 04:45:42,0.33055555555555555,80.0
338371000,2021-10-15 13:00:05,2021-10-15 14:21:05,1.35,80.0
338371000,2021-11-08 17:00:09,2021-11-08 18:19:20,1.3197222222222222,80.0
338500000,2021-10-13 03:57:43,2021-10-13 05:29:20,1.5269444444444444,80.0
338679000,2021-10-31 20:07:52,2021-10-31 21:18:12,1.1722222222222223,79.0
338679000,2021-10-31 22:51:10,2021-11-01 02:20:21,3.486388888888889,79.0
338679000,2021-11-05 07:39:45,2021-11-05 07:54:13,0.2411111111111111,79.0
338796000,2021-11-12 06:40:27,2021-11-12 07:47:47,1.1222222222222222,70.0
351206000,2021-10-09 17:36:42,2021-10-09 18:54:22,1.2944444444444445,80.0
351340000,2021-10-28 06:59:22,2021-10-28 08:11:33,1.2030555555555555,70.0
351340000,2021-10-28 08:25:12,2021-10-28 08:43:12,0.3,70.0
351340000,2021-10-29 00:30:01,2021-10-29 00:47:00,0.28305555555555556,70.0
351357000,2021-10-15 02:00:05,2021-10-15 03:00:06,1.0002777777777778,70.0
351357000,2021-10-15 07:52:05,2021-10-15 07:54:09,0.034444444444444444,70.0
351357000,2021-10-15 08:06:35,2021-10-15 08:09:09,0.042777777777777776,70.0
351733000,2021-11-12 19:00:06,2021-11-12 20:00:06,1.0,70.0
351733000,2021-11-12 20:12:26,2021-11-12 20:29:26,0.2833333333333333,70.0
351733000,2021-11-13 07:00:04,2021-11-13 10:58:05,3.9669444444444446,70.0
351819000,2021-11-03 13:25:45,2021-11-13 16:00:07,242.5727777777778,74.0
351848000,2021-10-04 12:55:25,2021-10-17 11:18:20,310.38194444444446,70.0
352157000,2021-11-01 11:56:29,2021-11-01 13:15:19,1.3138888888888889,70.0
352157000,2021-11-01 13:30:48,2021-11-04 13:07:37,71.61361111111111,70.0
352822000,2021-10-26 21:18:33,2021-10-26 22:36:51,1.305,70.0
352822000,2021-10-26 22:50:33,2021-10-26 23:08:22,0.29694444444444446,70.0
352822000,2021-11-01 01:37:59,2021-11-01 01:58:47,0.3466666666666667,70.0
352927000,2021-11-01 00:38:02,2021-11-01 00:55:06,0.28444444444444444,70.0
353090000,2021-10-27 14:52:19,2021-10-27 16:02:19,1.1666666666666667,70.0
353090000,2021-10-27 21:31:59,2021-10-27 21:32:48,0.01361111111111111,70.0
353090000,2021-10-27 21:33:58,2021-10-27 21:35:49,0.030833333333333334,70.0
353090000,2021-10-27 21:52:09,2021-10-27 21:53:50,0.028055555555555556,70.0
353090000,2021-10-27 21:54:19,2021-10-27 21:56:50,0.041944444444444444,70.0
353090000,2021-11-13 01:00:04,2021-11-13 06:17:20,5.2877777777777775,70.0
353100000,2021-11-13 10:49:29,2021-11-13 12:11:10,1.361388888888889,70.0
353160000,2021-11-10 11:15:05,2021-11-10 13:02:24,1.7886111111111112,71.0
353393000,2021-10-21 13:16:12,2021-10-21 15:03:22,1.7861111111111112,70.0
353579000,2021-11-09 11:00:09,2021-11-09 12:01:10,1.0169444444444444,70.0
353579000,2021-11-09 16:47:20,2021-11-09 16:48:32,0.02,70.0
353579000,2021-11-09 17:06:59,2021-11-09 17:09:31,0.042222222222222223,70.0
353579000,2021-11-09 17:14:59,2021-11-09 17:15:31,0.008888888888888889,70.0
353579000,2021-11-09 17:22:10,2021-11-09 17:24:29,0.03861111111111111,70.0
353579000,2021-11-09 17:39:00,2021-11-09 17:39:30,0.008333333333333333,70.0
353592000,2021-11-06 01:51:20,2021-11-06 03:07:13,1.2647222222222223,70.0
353592000,2021-11-06 03:25:40,2021-11-06 03:49:21,0.3947222222222222,70.0
353592000,2021-11-12 03:18:20,2021-11-12 03:40:01,0.36138888888888887,70.0
353647000,2021-10-20 08:54:46,2021-10-20 10:03:26,1.1444444444444444,70.0
353647000,2021-10-20 10:18:35,2021-10-20 10:38:45,0.33611111111111114,70.0
353647000,2021-10-20 18:19:53,2021-10-20 18:36:43,0.28055555555555556,70.0
353826000,2021-10-12 11:05:42,2021-10-12 12:35:42,1.5,70.0
354053000,2021-10-01 00:01:16,2021-10-10 20:28:55,236.46083333333334,79.0
354053000,2021-10-16 07:52:30,2021-10-16 09:09:11,1.2780555555555555,79.0
354053000,2021-11-08 12:01:10,2021-11-08 12:21:11,0.33361111111111114,79.0
354162000,2021-11-14 18:00:05,2021-11-14 19:00:06,1.0002777777777778,70.0
354162000,2021-11-14 23:14:14,2021-11-14 23:14:49,0.009722222222222222,70.0
354162000,2021-11-14 23:21:55,2021-11-14 23:23:49,0.03166666666666667,70.0
354162000,2021-11-14 23:27:44,2021-11-14 23:29:49,0.034722222222222224,70.0
354162000,2021-11-14 23:32:44,2021-11-14 23:32:49,0.001388888888888889,70.0
354194000,2021-10-01 00:02:55,2021-10-16 16:01:00,375.96805555555557,70.0
354194000,2021-10-16 21:01:41,2021-10-16 21:03:32,0.030833333333333334,70.0
354194000,2021-10-16 21:43:28,2021-10-16 22:23:01,0.6591666666666667,70.0
354194000,2021-10-16 22:23:17,2021-10-16 22:30:21,0.11777777777777777,70.0
354212000,2021-10-01 22:51:06,2021-10-12 21:31:25,262.6719444444444,70.0
354212000,2021-10-12 21:46:35,2021-10-12 22:06:25,0.33055555555555555,70.0
354415000,2021-11-12 02:31:29,2021-11-12 02:51:39,0.33611111111111114,70.0
354658000,2021-11-06 10:18:13,2021-11-06 12:08:12,1.8330555555555557,70.0
354658000,2021-11-06 12:32:53,2021-11-06 12:59:34,0.44472222222222224,70.0
354658000,2021-11-06 16:18:13,2021-11-06 16:19:30,0.021388888888888888,70.0
354658000,2021-11-08 18:08:58,2021-11-08 18:26:08,0.2861111111111111,70.0
354658000,2021-11-11 23:39:18,2021-11-12 01:10:37,1.5219444444444445,70.0
354658000,2021-11-12 01:31:09,2021-11-12 01:52:37,0.35777777777777775,70.0
354658000,2021-11-12 22:59:43,2021-11-12 23:18:12,0.3080555555555556,70.0
354839000,2021-11-14 11:02:12,2021-11-14 14:02:58,3.012777777777778,70.0
354839000,2021-11-14 15:40:34,2021-11-14 15:41:58,0.023333333333333334,70.0
354839000,2021-11-14 16:04:44,2021-11-14 16:05:58,0.020555555555555556,70.0
354839000,2021-11-14 16:13:33,2021-11-14 16:14:58,0.02361111111111111,70.0
354839000,2021-11-14 16:23:54,2021-11-14 16:23:58,0.0011111111111111111,70.0
354839000,2021-11-14 16:42:14,2021-11-14 16:44:59,0.04583333333333333,70.0
354839000,2021-11-14 17:08:03,2021-11-14 17:08:59,0.015555555555555555,70.0
355232000,2021-10-07 10:16:24,2021-10-07 10:23:35,0.11972222222222222,70.0
355232000,2021-10-07 10:44:34,2021-10-07 11:03:35,0.3169444444444444,70.0
355232000,2021-10-11 00:32:09,2021-10-11 00:48:20,0.2697222222222222,70.0
355321000,2021-11-10 17:10:59,2021-11-10 19:02:20,1.8558333333333332,80.0
355321000,2021-11-10 19:36:29,2021-11-12 18:03:15,46.44611111111111,80.0
355364000,2021-10-18 03:51:46,2021-10-18 05:26:36,1.5805555555555555,80.0
355364000,2021-10-18 09:46:44,2021-10-18 09:49:00,0.03777777777777778,80.0
355364000,2021-10-18 10:09:46,2021-10-18 10:10:00,0.0038888888888888888,80.0
355364000,2021-11-13 03:47:28,2021-11-13 05:17:48,1.5055555555555555,80.0
355364000,2021-11-14 03:00:07,2021-11-14 08:10:57,5.180555555555555,80.0
355400000,2021-10-01 00:00:23,2021-10-06 10:42:32,130.7025,70.0
355400000,2021-10-06 11:03:11,2021-10-06 11:22:32,0.3225,70.0
355433000,2021-10-24 22:11:25,2021-10-26 21:34:50,47.390277777777776,71.0
355433000,2021-10-26 21:49:42,2021-10-26 22:06:21,0.2775,71.0
355433000,2021-10-29 01:47:17,2021-10-29 02:04:47,0.2916666666666667,71.0
355546000,2021-11-09 08:00:01,2021-11-09 10:00:11,2.0027777777777778,80.0
355546000,2021-11-09 11:41:31,2021-11-09 11:42:30,0.01638888888888889,80.0
355546000,2021-11-09 13:53:50,2021-11-09 13:58:54,0.08444444444444445,80.0
355546000,2021-11-09 14:22:09,2021-11-09 14:22:55,0.012777777777777779,80.0
355813000,2021-11-05 15:00:00,2021-11-05 16:00:01,1.0002777777777778,70.0
355813000,2021-11-05 20:39:20,2021-11-05 20:41:00,0.027777777777777776,70.0
355813000,2021-11-05 21:03:01,2021-11-05 21:04:54,0.03138888888888889,70.0
355813000,2021-11-05 21:07:11,2021-11-05 21:10:59,0.06333333333333334,70.0
355813000,2021-11-05 21:27:31,2021-11-05 21:29:00,0.024722222222222222,70.0
356222000,2021-11-01 14:00:05,2021-11-01 15:05:55,1.0972222222222223,70.0
356222000,2021-11-01 20:41:18,2021-11-02 02:02:17,5.349722222222222,70.0
356222000,2021-11-02 04:38:18,2021-11-02 08:04:24,3.435,70.0
356407000,2021-10-06 20:26:26,2021-10-06 21:58:57,1.5419444444444443,70.0
356407000,2021-10-06 22:56:17,2021-10-11 13:29:45,110.55777777777777,70.0
356581000,2021-11-06 20:00:05,2021-11-06 21:01:15,1.0194444444444444,70.0
356696000,2021-10-02 23:11:46,2021-10-03 06:26:15,7.241388888888889,80.0
356696000,2021-10-03 06:26:46,2021-10-03 06:39:55,0.21916666666666668,80.0
356696000,2021-10-03 06:41:46,2021-10-04 09:00:07,26.305833333333332,80.0
356696000,2021-10-04 12:19:46,2021-10-04 12:21:01,0.020833333333333332,80.0
356696000,2021-10-04 12:41:57,2021-10-04 12:42:01,0.0011111111111111111,80.0
356696000,2021-10-04 12:43:18,2021-10-04 12:45:01,0.02861111111111111,80.0
356696000,2021-10-04 13:12:17,2021-10-04 13:15:01,0.04555555555555556,80.0
356696000,2021-10-04 13:58:27,2021-10-04 14:00:01,0.026111111111111113,80.0
356696000,2021-10-04 14:15:57,2021-10-04 14:18:01,0.034444444444444444,80.0
356696000,2021-10-04 14:32:27,2021-10-04 14:33:01,0.009444444444444445,80.0
356958000,2021-10-09 20:20:50,2021-10-09 22:04:50,1.7333333333333334,80.0
356958000,2021-10-11 10:13:42,2021-10-11 10:35:04,0.3561111111111111,80.0
356958000,2021-10-12 09:40:08,2021-10-12 09:58:04,0.29888888888888887,80.0
356958000,2021-10-16 01:43:48,2021-10-16 02:01:17,0.29138888888888886,80.0
356958000,2021-10-17 01:37:00,2021-10-17 01:52:09,0.2525,80.0
357051000,2021-10-15 23:45:46,2021-10-31 14:17:39,374.5313888888889,70.0
357051000,2021-10-31 21:53:04,2021-11-08 15:47:25,185.90583333333333,70.0
357067000,2021-10-12 20:25:19,2021-10-12 21:40:47,1.2577777777777779,70.0
357067000,2021-10-28 01:37:31,2021-10-28 01:56:53,0.3227777777777778,70.0
357075000,2021-10-24 08:33:46,2021-10-24 10:01:02,1.4544444444444444,80.0
357104000,2021-10-12 14:17:26,2021-10-18 04:12:30,133.9177777777778,70.0
357147000,2021-10-18 02:41:18,2021-10-18 03:52:08,1.1805555555555556,70.0
357147000,2021-10-18 04:07:18,2021-10-18 04:34:18,0.45,70.0
